id,creation_date_time,resolution_date_time,res_time,priority,urgency,assigned_organization,inc_type
7240,28/04/2021 19:45:00+05,28/04/2021 19:45:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7241,28/04/2021 20:14:00+05,28/04/2021 20:14:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7242,28/04/2021 19:48:00+05,28/04/2021 19:48:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7243,28/04/2021 19:53:00+05,29/04/2021 14:10:00+05,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
7244,28/04/2021 19:52:00+05,28/04/2021 19:52:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7245,28/04/2021 19:56:00+05,28/04/2021 19:56:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7246,28/04/2021 20:02:00+05,28/04/2021 20:02:00+05,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
7247,28/04/2021 20:12:00+05,28/04/2021 20:12:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7248,28/04/2021 20:25:00+05,28/04/2021 20:25:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7249,28/04/2021 20:19:00+05,29/04/2021 12:52:00+05,,Media,3-Medio,MANTENIMIENTO IB.COM,PERFORMANCE ISSUE
7250,28/04/2021 20:22:00+05,28/04/2021 20:22:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7251,28/04/2021 20:31:00+05,28/04/2021 20:31:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7252,28/04/2021 20:44:00+05,28/04/2021 20:44:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7253,28/04/2021 20:44:00+05,28/04/2021 20:44:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7254,28/04/2021 20:44:00+05,28/04/2021 20:44:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7255,28/04/2021 21:03:00+05,28/04/2021 21:03:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7256,28/04/2021 21:00:00+05,28/04/2021 21:32:00+05,,Media,3-Medio,MANTENIMIENTO IB.COM,PERFORMANCE ISSUE
7257,28/04/2021 21:35:00+05,28/04/2021 21:35:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7258,28/04/2021 22:08:00+05,28/04/2021 22:08:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7259,28/04/2021 22:16:00+05,28/04/2021 22:16:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7260,28/04/2021 22:21:00+05,,,Baja,4-Baja,Mantenimiento Aeropuertos,DATA ISSUE
7261,28/04/2021 22:27:00+05,28/04/2021 22:27:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7262,28/04/2021 22:53:00+05,28/04/2021 22:53:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7263,28/04/2021 22:51:00+05,29/04/2021 04:33:00+05,,Media,3-Medio,MANTENIMIENTO IB.COM,ACCESS FAILURE
7264,28/04/2021 23:23:00+05,28/04/2021 23:23:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7265,28/04/2021 23:04:00+05,28/04/2021 23:04:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7266,28/04/2021 23:10:00+05,28/04/2021 23:10:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7267,28/04/2021 23:11:00+05,28/04/2021 23:11:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7268,28/04/2021 23:11:00+05,28/04/2021 23:11:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7269,28/04/2021 23:14:00+05,28/04/2021 23:14:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7270,28/04/2021 23:24:00+05,28/04/2021 23:24:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7271,29/04/2021 00:31:00+05,29/04/2021 13:08:00+05,,Media,3-Medio,Mantenimiento Operaciones,SOFTWARE FAILURE
7272,28/04/2021 23:58:00+05,29/04/2021 00:07:00+05,,Media,3-Medio,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
7273,29/04/2021 00:53:00+05,29/04/2021 06:10:00+05,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
7274,29/04/2021 00:35:00+05,29/04/2021 09:36:00+05,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
7275,29/04/2021 02:44:00+05,29/04/2021 10:09:00+05,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
7276,29/04/2021 03:07:00+05,29/04/2021 03:07:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7277,29/04/2021 03:12:00+05,29/04/2021 03:31:00+05,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
7278,29/04/2021 03:18:00+05,29/04/2021 11:47:00+05,,Media,3-Medio,MANTENIMIENTO IB.COM,DATA ISSUE
7279,29/04/2021 03:26:00+05,29/04/2021 11:49:00+05,,Media,3-Medio,MANTENIMIENTO IB.COM,DATA ISSUE
7280,29/04/2021 04:21:00+05,29/04/2021 04:32:00+05,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
7281,29/04/2021 05:10:00+05,29/04/2021 05:14:00+05,,Media,3-Medio,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
7282,29/04/2021 07:05:00+05,29/04/2021 07:11:00+05,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
7283,29/04/2021 07:16:00+05,,,Media,3-Medio,Unidad Seguridad Informática,SOFTWARE FAILURE
7284,29/04/2021 07:05:00+05,29/04/2021 18:40:00+05,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
7285,29/04/2021 07:10:00+05,29/04/2021 07:10:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7286,29/04/2021 07:36:00+05,29/04/2021 07:36:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7287,29/04/2021 08:24:00+05,29/04/2021 08:24:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7288,29/04/2021 07:57:00+05,29/04/2021 09:31:00+05,,Media,3-Medio,MANTENIMIENTO IB.COM,PERFORMANCE ISSUE
7289,29/04/2021 08:04:00+05,29/04/2021 09:19:00+05,,Alta,2-Alta,MANTENIMIENTO IB.COM,ACCESS FAILURE
7290,29/04/2021 08:37:00+05,29/04/2021 08:37:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7291,29/04/2021 08:24:00+05,29/04/2021 12:07:00+05,,Baja,4-Baja,Mantenimiento Dir. Técnica,SOFTWARE FAILURE
7292,29/04/2021 08:27:00+05,29/04/2021 08:51:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7293,29/04/2021 08:51:00+05,29/04/2021 08:51:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7294,29/04/2021 09:14:00+05,29/04/2021 09:14:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7295,29/04/2021 08:56:00+05,29/04/2021 08:56:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7296,29/04/2021 08:59:00+05,,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,ACCESS FAILURE
7297,29/04/2021 11:24:00+05,29/04/2021 15:05:00+05,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
7298,29/04/2021 09:12:00+05,,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
7299,29/04/2021 09:21:00+05,29/04/2021 09:21:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7300,29/04/2021 09:08:00+05,29/04/2021 13:17:00+05,,Baja,4-Baja,Unidad de Operaciones Ordenadores,SOFTWARE FAILURE
7301,29/04/2021 09:22:00+05,29/04/2021 17:00:00+05,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
7302,29/04/2021 10:42:00+05,29/04/2021 10:42:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7303,29/04/2021 09:40:00+05,29/04/2021 09:40:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7304,29/04/2021 09:27:00+05,29/04/2021 09:27:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7305,29/04/2021 09:27:00+05,29/04/2021 09:31:00+05,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
7306,29/04/2021 09:36:00+05,29/04/2021 09:47:00+05,,Media,2-Alta,Unidad de Operaciones Ordenadores,ACCESS FAILURE
7307,29/04/2021 09:50:00+05,30/04/2021 05:42:00+05,,Media,3-Medio,Mantenimiento Aeropuertos,ACCESS FAILURE
7308,29/04/2021 10:00:00+05,,,Media,3-Medio,Mantenimiento Comercial y CRM,SOFTWARE FAILURE
7309,29/04/2021 11:21:00+05,29/04/2021 11:21:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7310,29/04/2021 09:43:00+05,29/04/2021 09:43:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7311,29/04/2021 09:53:00+05,29/04/2021 10:37:00+05,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
7312,29/04/2021 10:05:00+05,30/04/2021 11:29:00+05,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,ACCESS FAILURE
7313,29/04/2021 10:04:00+05,29/04/2021 10:04:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7314,29/04/2021 10:18:00+05,,,Media,3-Medio,Mantenimiento Cargo,SOFTWARE FAILURE
7315,29/04/2021 10:17:00+05,,,Media,3-Medio,MANTENIMIENTO IB.COM,SOFTWARE FAILURE
7316,29/04/2021 10:23:00+05,29/04/2021 10:23:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7317,29/04/2021 10:16:00+05,29/04/2021 12:26:00+05,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
7318,29/04/2021 10:31:00+05,29/04/2021 15:59:00+05,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
7319,29/04/2021 10:20:00+05,29/04/2021 10:20:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7320,29/04/2021 10:31:00+05,,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
7321,29/04/2021 10:37:00+05,29/04/2021 10:37:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7322,29/04/2021 10:20:00+05,29/04/2021 10:20:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7323,29/04/2021 10:22:00+05,29/04/2021 10:22:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7324,29/04/2021 10:24:00+05,29/04/2021 10:24:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7325,29/04/2021 10:42:00+05,30/04/2021 17:00:00+05,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,PRINTING FAILURE
7326,29/04/2021 10:31:00+05,,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
7327,29/04/2021 10:55:00+05,29/04/2021 10:55:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7328,29/04/2021 12:19:00+05,29/04/2021 12:19:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7329,29/04/2021 10:55:00+05,,,Media,3-Medio,Mantenimiento Corporativa y RRHH,DATA ISSUE
7330,29/04/2021 11:11:00+05,29/04/2021 13:52:00+05,,Media,3-Medio,Unidad Control del Servicio,SOFTWARE FAILURE
7331,29/04/2021 11:24:00+05,29/04/2021 11:24:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7332,29/04/2021 11:02:00+05,29/04/2021 11:02:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7333,29/04/2021 11:02:00+05,29/04/2021 11:02:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7334,29/04/2021 11:09:00+05,29/04/2021 11:09:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7335,29/04/2021 11:25:00+05,29/04/2021 13:03:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7336,29/04/2021 11:13:00+05,29/04/2021 11:13:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7337,29/04/2021 11:39:00+05,29/04/2021 11:39:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7338,29/04/2021 11:30:00+05,29/04/2021 11:31:00+05,,Baja,4-Baja,Unidad de Instalaciones y Telecomunicaciones,HARDWARE FAILURE
7339,29/04/2021 13:24:00+05,29/04/2021 13:24:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7340,29/04/2021 11:55:00+05,29/04/2021 11:55:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7341,29/04/2021 12:02:00+05,29/04/2021 12:02:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7342,29/04/2021 12:47:00+05,,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
7343,29/04/2021 12:49:00+05,29/04/2021 12:49:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7344,29/04/2021 12:44:00+05,29/04/2021 16:07:00+05,,Baja,4-Baja,Mantenimiento Pasaje,COMMUNICATIONS FAILURE
7345,29/04/2021 12:51:00+05,29/04/2021 13:18:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7346,29/04/2021 13:07:00+05,30/04/2021 05:52:00+05,,Media,2-Alta,Mantenimiento Aeropuertos,ACCESS FAILURE
7347,29/04/2021 13:07:00+05,29/04/2021 13:07:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7348,29/04/2021 14:38:00+05,29/04/2021 14:38:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7349,29/04/2021 20:34:00+05,29/04/2021 20:34:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7350,29/04/2021 13:01:00+05,,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,ACCESS FAILURE
7351,29/04/2021 13:56:00+05,29/04/2021 14:13:00+05,,Baja,4-Baja,Unidad Control del Servicio,PROCESS FAILURE
7352,29/04/2021 13:00:00+05,30/04/2021 16:55:00+05,,Baja,4-Baja,Mantenimiento COBOL,SOFTWARE FAILURE
7353,29/04/2021 12:59:00+05,,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
7354,29/04/2021 13:02:00+05,29/04/2021 16:08:00+05,,Baja,4-Baja,Mantenimiento Pasaje,COMMUNICATIONS FAILURE
7355,29/04/2021 13:10:00+05,29/04/2021 13:52:00+05,,Alta,2-Alta,Mantenimiento Herramientas IT & DBAs,SOFTWARE FAILURE
7356,29/04/2021 13:03:00+05,29/04/2021 14:56:00+05,,Media,3-Medio,MANTENIMIENTO IB.COM,PERFORMANCE ISSUE
7357,29/04/2021 13:07:00+05,29/04/2021 14:12:00+05,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
7358,29/04/2021 13:23:00+05,29/04/2021 13:23:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7359,29/04/2021 13:13:00+05,29/04/2021 13:13:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7360,29/04/2021 09:39:00+05,29/04/2021 09:39:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7361,29/04/2021 09:26:00+05,30/04/2021 11:25:00+05,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
7362,29/04/2021 09:28:00+05,30/04/2021 08:34:00+05,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
7363,29/04/2021 09:28:00+05,29/04/2021 09:28:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7364,29/04/2021 09:33:00+05,29/04/2021 09:33:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7365,29/04/2021 10:04:00+05,30/04/2021 12:57:00+05,,Media,3-Medio,Mantenimiento Aeropuertos,ACCESS FAILURE
7366,29/04/2021 09:54:00+05,29/04/2021 09:54:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7367,29/04/2021 10:16:00+05,29/04/2021 10:16:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7368,29/04/2021 09:41:00+05,29/04/2021 09:41:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7369,29/04/2021 09:44:00+05,29/04/2021 10:17:00+05,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
7370,29/04/2021 09:50:00+05,29/04/2021 09:50:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7371,29/04/2021 11:04:00+05,29/04/2021 13:37:00+05,,Baja,4-Baja,Mantenimiento Dir. Técnica,ACCESS FAILURE
7372,29/04/2021 10:17:00+05,,,Media,3-Medio,Mantenimiento Aeropuertos,ACCESS FAILURE
7373,29/04/2021 10:15:00+05,30/04/2021 04:06:00+05,,Media,3-Medio,Mantenimiento Corporativa y RRHH,DATA ISSUE
7374,29/04/2021 10:21:00+05,29/04/2021 10:21:00+05,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
7375,29/04/2021 10:12:00+05,30/04/2021 13:39:00+05,,Media,3-Medio,Mantenimiento Aeropuertos,ACCESS FAILURE
7376,29/04/2021 10:06:00+05,,,Baja,4-Baja,Mantenimiento COBOL,PROCESS FAILURE
7377,29/04/2021 10:21:00+05,29/04/2021 10:21:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7378,29/04/2021 11:12:00+05,29/04/2021 11:12:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7379,29/04/2021 10:38:00+05,29/04/2021 10:38:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7380,29/04/2021 10:41:00+05,29/04/2021 12:04:00+05,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,ACCESS FAILURE
7381,29/04/2021 10:57:00+05,29/04/2021 10:57:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7382,29/04/2021 10:39:00+05,29/04/2021 10:39:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7383,29/04/2021 11:06:00+05,,,Baja,4-Baja,Mantenimiento COBOL,ACCESS FAILURE
7384,29/04/2021 10:54:00+05,,,Media,3-Medio,Mantenimiento Corporativa y RRHH,DATA ISSUE
7385,29/04/2021 10:52:00+05,29/04/2021 13:29:00+05,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
7386,29/04/2021 10:52:00+05,,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
7387,29/04/2021 11:41:00+05,29/04/2021 11:41:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7388,29/04/2021 11:00:00+05,29/04/2021 11:00:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7389,29/04/2021 11:06:00+05,,,Baja,4-Baja,Unidad de Operaciones Ordenadores,PROCESS FAILURE
7390,29/04/2021 10:59:00+05,,,Media,3-Medio,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
7391,29/04/2021 11:12:00+05,29/04/2021 11:12:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7392,29/04/2021 11:07:00+05,,,Media,3-Medio,Unidad Control del Servicio,SECURITY ISSUE
7393,29/04/2021 11:15:00+05,29/04/2021 11:57:00+05,,Baja,4-Baja,Mantenimiento Pasaje,DEFAULT
7394,29/04/2021 11:19:00+05,29/04/2021 11:19:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7395,29/04/2021 11:17:00+05,,,Baja,4-Baja,Mantenimiento Pasaje,SOFTWARE FAILURE
7396,29/04/2021 11:48:00+05,,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,COMMUNICATIONS FAILURE
7397,29/04/2021 11:55:00+05,,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
7398,29/04/2021 11:27:00+05,29/04/2021 11:27:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7399,29/04/2021 12:06:00+05,29/04/2021 12:06:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7400,29/04/2021 11:44:00+05,,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
7401,29/04/2021 12:13:00+05,29/04/2021 12:13:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7402,29/04/2021 11:54:00+05,29/04/2021 12:21:00+05,,Media,3-Medio,Unidad Control del Servicio,COMMUNICATIONS FAILURE
7403,29/04/2021 12:20:00+05,29/04/2021 12:20:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7404,29/04/2021 11:51:00+05,29/04/2021 11:51:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7405,29/04/2021 11:56:00+05,29/04/2021 11:56:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7406,29/04/2021 12:11:00+05,29/04/2021 12:11:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7407,29/04/2021 12:00:00+05,29/04/2021 12:00:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7408,29/04/2021 12:02:00+05,,,Media,2-Alta,Unidad de Instalaciones y Telecomunicaciones,SOFTWARE FAILURE
7409,29/04/2021 12:11:00+05,29/04/2021 12:11:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7410,29/04/2021 12:05:00+05,29/04/2021 13:24:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7411,29/04/2021 12:23:00+05,29/04/2021 12:23:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7412,29/04/2021 12:46:00+05,29/04/2021 12:46:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7413,29/04/2021 12:47:00+05,29/04/2021 13:31:00+05,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
7414,29/04/2021 12:24:00+05,29/04/2021 14:41:00+05,,Media,3-Medio,Mantenimiento Corporativa y RRHH,DATA ISSUE
7415,29/04/2021 12:23:00+05,29/04/2021 12:23:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7416,29/04/2021 12:27:00+05,29/04/2021 12:27:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7417,29/04/2021 12:56:00+05,29/04/2021 18:27:00+05,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,DATA ISSUE
7418,29/04/2021 12:49:00+05,29/04/2021 12:49:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7419,29/04/2021 12:56:00+05,29/04/2021 12:56:00+05,,Media,3-Medio,MANTENIMIENTO IB.COM,SOFTWARE FAILURE
7420,29/04/2021 13:49:00+05,29/04/2021 13:49:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7421,29/04/2021 12:50:00+05,29/04/2021 12:50:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7422,29/04/2021 14:27:00+05,29/04/2021 14:27:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7423,29/04/2021 13:41:00+05,,,Media,3-Medio,Mantenimiento Aeropuertos,SOFTWARE FAILURE
7424,29/04/2021 13:41:00+05,29/04/2021 13:41:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7425,29/04/2021 13:11:00+05,29/04/2021 13:11:00+05,,Baja,4-Baja,Unidad Control del Servicio,PERFORMANCE ISSUE
7426,29/04/2021 13:26:00+05,30/04/2021 13:45:00+05,,Baja,4-Baja,Mantenimiento Comercial y CRM,DATA ISSUE
7427,29/04/2021 13:30:00+05,,,Media,3-Medio,Unidad de Instalaciones y Telecomunicaciones,ACCESS FAILURE
7428,29/04/2021 13:25:00+05,,,Baja,4-Baja,Mantenimiento Corporativa y RRHH,SOFTWARE FAILURE
7429,29/04/2021 13:18:00+05,29/04/2021 13:54:00+05,,Media,3-Medio,Mantenimiento Cargo,SOFTWARE FAILURE
7430,29/04/2021 13:23:00+05,29/04/2021 13:23:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7431,29/04/2021 15:17:00+05,29/04/2021 15:17:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7432,29/04/2021 13:30:00+05,,,Media,3-Medio,MANTENIMIENTO IB.COM,SOFTWARE FAILURE
7433,29/04/2021 13:48:00+05,30/04/2021 10:05:00+05,,Media,3-Medio,Unidad Control del Servicio,SOFTWARE FAILURE
7434,29/04/2021 13:35:00+05,29/04/2021 13:52:00+05,,Baja,4-Baja,Unidad de Operaciones Ordenadores,DATA ISSUE
7435,29/04/2021 13:39:00+05,30/04/2021 10:21:00+05,,Media,3-Medio,Unidad de Operaciones Ordenadores,DEFAULT
7436,29/04/2021 13:47:00+05,30/04/2021 10:56:00+05,,Media,2-Alta,Mantenimiento Operaciones,SOFTWARE FAILURE
7437,29/04/2021 13:43:00+05,29/04/2021 13:57:00+05,,Baja,4-Baja,Unidad de Operaciones Ordenadores,DATA ISSUE
7438,29/04/2021 13:44:00+05,29/04/2021 19:03:00+05,,Baja,4-Baja,Unidad de Operaciones Ordenadores,PERFORMANCE ISSUE
7439,29/04/2021 14:23:00+05,29/04/2021 14:23:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7440,29/04/2021 13:51:00+05,,,Media,3-Medio,Mantenimiento Pasaje,SOFTWARE FAILURE
7441,29/04/2021 14:21:00+05,29/04/2021 14:21:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7442,29/04/2021 14:17:00+05,30/04/2021 13:10:00+05,,Media,3-Medio,MANTENIMIENTO IB.COM,PERFORMANCE ISSUE
7443,29/04/2021 14:54:00+05,29/04/2021 15:03:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7444,29/04/2021 15:46:00+05,29/04/2021 15:46:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
7445,29/04/2021 14:43:00+05,29/04/2021 14:47:00+05,,Baja,4-Baja,Mantenimiento Aeropuertos,DATA ISSUE
7446,29/04/2021 16:50:00+05,29/04/2021 16:50:00+05,,Baja,4-Baja,Unidad Control del Servicio,ACCESS FAILURE
